id	filename	md5	size	state
2a055c39-d774-46eb-8377-8ebc4d53632c	2a055c39-d774-46eb-8377-8ebc4d53632c/e2ebf499-6ac9-42a3-b2ed-a9fd337b71bf.wxs.aliquot_ensemble_masked.maf.gz	8381010b723abd7c99b73a2dd3fcf584	30821	validated
2c443cf0-f68e-475c-b068-468b8373ec05	2c443cf0-f68e-475c-b068-468b8373ec05/5f18c1ca-c48e-45f9-bdd3-2e4a6a20ef07.wxs.aliquot_ensemble_masked.maf.gz	2d4328ca0cff19b470b93f0ea88b65fe	34378	validated
2df12676-9f01-4c6f-ab71-bc0361ded3f9	2df12676-9f01-4c6f-ab71-bc0361ded3f9/907be98d-dcf1-4394-8c27-22d465c09f61.wxs.aliquot_ensemble_masked.maf.gz	2a2c10612e2970377dbee8381dcf3524	13973	validated
2e2bc46b-82c5-449d-bffc-241bd9899ed5	2e2bc46b-82c5-449d-bffc-241bd9899ed5/bf70308f-c84e-407e-ac11-24e35d80db8c.wxs.aliquot_ensemble_masked.maf.gz	fd9ae8c9dc44676a6da3aab43b6c6a95	24023	validated
300211d2-44ab-4a79-a26f-95f05bf4c1a4	300211d2-44ab-4a79-a26f-95f05bf4c1a4/76f79550-6fb0-4c14-994b-83b59fd94a39.wxs.aliquot_ensemble_masked.maf.gz	6e6f854a5507f71888a40acef450d52d	32715	validated
300bbdde-ec44-4e36-90f3-af22a109e3f5	300bbdde-ec44-4e36-90f3-af22a109e3f5/b399ab78-cc6b-425d-9827-ea405d72c61b.wxs.aliquot_ensemble_masked.maf.gz	8aa6539c95f90a103f63fb7469631ab7	7541	validated
321d0b53-2d86-489f-b3c5-445850aa12f8	321d0b53-2d86-489f-b3c5-445850aa12f8/c2e278bd-56fd-449b-aef8-bf4ec7dac685.wxs.aliquot_ensemble_masked.maf.gz	8cab689dc874eb3209a96fa83f379c41	31156	validated
322b687e-d4fa-4487-b59e-463c87d336f4	322b687e-d4fa-4487-b59e-463c87d336f4/f5ed4d0e-dd93-4225-995b-72912ea8ebdb.wxs.aliquot_ensemble_masked.maf.gz	46638b8be715d0276940b0c868550945	23526	validated
3264085f-1be7-4919-bfb2-e41ef256286c	3264085f-1be7-4919-bfb2-e41ef256286c/74c8bae2-0cad-42c9-bc24-0f5591d45256.wxs.aliquot_ensemble_masked.maf.gz	edcda82a120b34e990610ffa6681b2b9	7204	validated
3276f8ba-625d-44a2-9342-3ae895c1c80b	3276f8ba-625d-44a2-9342-3ae895c1c80b/f2b9f9e9-ad81-4f6f-addd-0c2cac96af71.wxs.aliquot_ensemble_masked.maf.gz	81c6284593bdd51226bd29690acfd251	42500	validated
330520f8-dc9f-43d5-aad1-4268d9aad144	330520f8-dc9f-43d5-aad1-4268d9aad144/2358d33c-38d7-421d-b8de-ba077d73003a.wxs.aliquot_ensemble_masked.maf.gz	46e6c05a42c62dc0575eb8766614eb82	37469	validated
33485a89-8af0-43d6-b627-264ac90b9bb9	33485a89-8af0-43d6-b627-264ac90b9bb9/d522d4cd-533a-4ab0-8095-b7baae2a29a2.wxs.aliquot_ensemble_masked.maf.gz	c550e8abd88fedd2b944d08d25c005b0	35604	validated
33952b8e-74d7-483c-b84b-4b71a9cc586c	33952b8e-74d7-483c-b84b-4b71a9cc586c/b18fa80c-de7e-41ac-a3a6-bcf4a8131a9b.wxs.aliquot_ensemble_masked.maf.gz	2a62b1ba3f98e1f8003ab833712d352d	13079	validated
35275073-7f36-49eb-876d-8fcf581378d7	35275073-7f36-49eb-876d-8fcf581378d7/a7bd3be0-f0eb-4027-b855-11d261e1393e.wxs.aliquot_ensemble_masked.maf.gz	5a674073c3efebe220bf6bcb8d6575d4	13945	validated
35d63751-7306-4f81-83ff-2d5c37d6ee12	35d63751-7306-4f81-83ff-2d5c37d6ee12/15aaa2cd-8767-4cd4-8ce8-c61040bb02f9.wxs.aliquot_ensemble_masked.maf.gz	a17451f80bffe1c0b5b273cec6253454	35355	validated
36ad595b-6ee6-4ee4-b4fe-17dac6149f7a	36ad595b-6ee6-4ee4-b4fe-17dac6149f7a/c090bf76-bd98-496d-a06b-8bdad9611b78.wxs.aliquot_ensemble_masked.maf.gz	367975187702a82dbf914507432e2c1b	13120	validated
379d8213-27fa-47d5-a361-c88ea3249220	379d8213-27fa-47d5-a361-c88ea3249220/ebe00ed2-55ab-4ff4-ad0b-1b2cbf0c5252.wxs.aliquot_ensemble_masked.maf.gz	a64eb6b37c514aa95325f515b0100566	22087	validated
381258bf-7787-44fa-ae9c-a764e625d768	381258bf-7787-44fa-ae9c-a764e625d768/ad18002f-4246-4d34-b740-b78ddfc2621d.wxs.aliquot_ensemble_masked.maf.gz	e408862f2f565ca1fd96e2772d66b4e8	35931	validated
388b3879-6f72-43e3-b4a5-19309808fbe4	388b3879-6f72-43e3-b4a5-19309808fbe4/e15cc281-464b-4306-bf0f-df2e7b325898.wxs.aliquot_ensemble_masked.maf.gz	e0a9affb998e939bcb9bf91ff336b8c0	27394	validated
38c3188d-6a13-404e-8c41-0f11ff3a8fe3	38c3188d-6a13-404e-8c41-0f11ff3a8fe3/678cf775-123d-4229-a7ac-44db20336bbb.wxs.aliquot_ensemble_masked.maf.gz	b657504386a367e6ec2b237499b0eb86	34469	validated
39bc8e0a-7e9d-4d5e-b0cc-3c3a5d3cba6d	39bc8e0a-7e9d-4d5e-b0cc-3c3a5d3cba6d/cddd8169-648d-4a7d-af2f-ad2a893b0f1d.wxs.aliquot_ensemble_masked.maf.gz	19260e7242b0394008d9f9f13bdf1d02	21724	validated
3a155b4a-5656-4626-b84b-3840d60bc08c	3a155b4a-5656-4626-b84b-3840d60bc08c/8825138e-a499-4d47-a31d-e9a9236b9ce8.wxs.aliquot_ensemble_masked.maf.gz	5463a449f91e77be3d76389bfd52f4b5	29053	validated
3a9008c6-a4f6-4893-9c12-3d798a1a0d27	3a9008c6-a4f6-4893-9c12-3d798a1a0d27/2ea013e4-7629-43c3-ae0c-51f4416280ab.wxs.aliquot_ensemble_masked.maf.gz	22336950f9bfe211d9aab23e69d7b804	25829	validated
3a922b8a-c15a-4623-814a-e54ede09339c	3a922b8a-c15a-4623-814a-e54ede09339c/1762f3fa-9cab-427b-b36c-82364dd883c9.wxs.aliquot_ensemble_masked.maf.gz	e39deb9f563df7d1bdf91f8d33b8ecfd	32119	validated
3aff228f-7ce7-42bc-a0a8-bb1e6279d16f	3aff228f-7ce7-42bc-a0a8-bb1e6279d16f/21245dd3-31e8-4f4c-adc7-00d13e122de0.wxs.aliquot_ensemble_masked.maf.gz	afea7458eced30e89ed7d1bd39c161a5	35177	validated
3b3fe35e-dca3-4690-bb70-e26e15bf4b42	3b3fe35e-dca3-4690-bb70-e26e15bf4b42/74a73709-c7a7-4bed-8cb6-473bf5b33dd3.wxs.aliquot_ensemble_masked.maf.gz	6eccdebebb6da09d0659cba707a64a56	22079	validated
3b47c841-0c15-4866-9c88-7935b4768f29	3b47c841-0c15-4866-9c88-7935b4768f29/66edd7da-0972-4580-a7c3-a002dde74a8d.wxs.aliquot_ensemble_masked.maf.gz	6cb2cc1f015f6305c7a27a8723be0a45	20093	validated
3b7c651c-4c61-4e55-a2ec-9750b2b8b3ad	3b7c651c-4c61-4e55-a2ec-9750b2b8b3ad/a000a829-d866-446d-bb53-e4094ecac7a1.wxs.aliquot_ensemble_masked.maf.gz	e3d4025c0d8d0edc7a21c89eef55b559	33538	validated
3ba7d3a9-8984-4c85-8d76-a6ded3a78223	3ba7d3a9-8984-4c85-8d76-a6ded3a78223/bff1c316-b080-4ee6-bafb-95d3e6a51e8c.wxs.aliquot_ensemble_masked.maf.gz	0cc872188e83003fdf7c4161da834e30	22105	validated
